TITLE	
1156.0000	87.5946
1154.0000	87.6188
1152.0000	87.7983
1150.0000	87.7108
1148.0000	87.6186
1146.0000	87.7266
1144.0000	87.8518
1142.0000	87.8411
1140.0000	87.9535
1138.0000	88.0008
1136.0000	87.9195
1134.0000	87.978
1132.0000	87.9965
1130.0000	88.0485
1128.0000	88.03
1126.0000	88.0915
1124.0000	88.172
1122.0000	88.2155
1120.0000	88.1337
1118.0000	88.1809
1116.0000	88.2765
1114.0000	88.2422
1112.0000	88.4109
1110.0000	88.3445
1108.0000	88.4554
1106.0000	88.4154
1104.0000	88.411
1102.0000	88.3567
1100.0000	88.5384
1098.0000	88.4935
1096.0000	88.5797
1094.0000	88.5827
1092.0000	88.6547
1090.0000	88.5798
1088.0000	88.718
1086.0000	88.8083
1084.0000	88.7692
1082.0000	88.8101
1080.0000	88.7932
1078.0000	88.8144
1076.0000	88.8981
1074.0000	88.9111
1072.0000	88.8574
1070.0000	88.9212
1068.0000	88.9314
1066.0000	88.9731
1064.0000	88.9617
1062.0000	89.0367
1060.0000	89.1947
1058.0000	89.1427
1056.0000	89.0956
1054.0000	89.2854
1052.0000	89.1709
1050.0000	89.2373
1048.0000	89.3427
1046.0000	89.2809
1044.0000	89.2696
1042.0000	89.3554
1040.0000	89.3227
1038.0000	89.3849
1036.0000	89.5384
1034.0000	89.4753
1032.0000	89.4977
1030.0000	89.4692
1028.0000	89.5369
1026.0000	89.5445
1024.0000	89.6369
1022.0000	89.5925
1020.0000	89.5855
1018.0000	89.6247
1016.0000	89.7018
1014.0000	89.7757
1012.0000	89.6363
1010.0000	89.683
1008.0000	89.8565
1006.0000	89.7878
1004.0000	89.8275
1002.0000	89.909
1000.0000	89.7988
998.0000	89.8707
996.0000	90.0409
994.0000	90.073
992.0000	89.9941
990.0000	90.0535
988.0000	90.0561
986.0000	90.0027
984.0000	90.0807
982.0000	90.0767
980.0000	90.1465
978.0000	90.1862
976.0000	90.3129
974.0000	90.1501
972.0000	90.2061
970.0000	90.2523
968.0000	90.4864
966.0000	90.2337
964.0000	90.2013
962.0000	90.3435
960.0000	90.4161
958.0000	90.5255
956.0000	90.5058
954.0000	90.3626
952.0000	90.3665
950.0000	90.4123
948.0000	90.4241
946.0000	90.6516
944.0000	90.6455
942.0000	90.6472
940.0000	90.4655
938.0000	90.6747
936.0000	90.5168
934.0000	90.6069
932.0000	90.7472
930.0000	90.9193
928.0000	90.546
926.0000	90.8751
924.0000	90.6934
922.0000	90.83
920.0000	90.9053
918.0000	90.9747
916.0000	90.7129
914.0000	90.9192
912.0000	90.8571
910.0000	90.9348
908.0000	91.0624
906.0000	91.1251
904.0000	90.9706
902.0000	91.0354
900.0000	91.0088
898.0000	90.9281
896.0000	91.1587
894.0000	91.1581
892.0000	91.3306
890.0000	91.153
888.0000	91.1708
886.0000	90.9567
884.0000	90.7944
882.0000	91.1129
880.0000	91.4033
878.0000	91.2975
876.0000	91.2404
874.0000	91.4267
872.0000	91.0976
870.0000	91.3519
868.0000	91.3317
866.0000	91.184
864.0000	91.0753
862.0000	91.4834
860.0000	90.64
858.0000	90.8825
856.0000	93.3381
854.0000	92.2854
852.0000	91.5319
850.0000	91.2654
848.0000	93.8425
846.0000	91.2816
844.0000	91.1409
842.0000	91.5924
840.0000	91.5769
838.0000	91.1625
836.0000	91.5063
834.0000	91.6605
832.0000	92.0912
830.0000	91.7737
828.0000	91.4235
826.0000	91.9151
824.0000	92.0674
822.0000	92.6292
820.0000	92.1943
818.0000	91.7187
816.0000	92.0172
814.0000	92.0866
812.0000	92.0952
810.0000	91.6215
808.0000	91.7533
806.0000	92.0953
804.0000	92.3919
802.0000	91.4857
800.0000	92.2752
798.0000	91.6206
796.0000	92.5771
794.0000	92.7378
792.0000	92.2564
790.0000	91.7547
788.0000	93.0564
786.0000	92.217
784.0000	92.6868
782.0000	91.9958
780.0000	92.347
778.0000	92.6582
776.0000	92.6215
774.0000	92.671
772.0000	92.9068
770.0000	92.6138
768.0000	92.4816
766.0000	92.4959
764.0000	92.472
762.0000	92.643
760.0000	92.9598
758.0000	92.719
756.0000	93.1324
754.0000	93.3077
752.0000	92.6656
750.0000	92.644
748.0000	92.7681
746.0000	92.5685
744.0000	93.1072
742.0000	92.4619
740.0000	93.3114
738.0000	93.0161
736.0000	93.0221
734.0000	93.1576
732.0000	93.124
730.0000	93.5202
728.0000	93.1814
726.0000	93.2728
724.0000	93.315
722.0000	93.2521
720.0000	93.335
718.0000	93.0772
716.0000	93.3419
714.0000	93.2906
712.0000	93.4352
710.0000	93.2745
708.0000	93.4558
706.0000	93.2795
704.0000	93.609
702.0000	93.4656
700.0000	93.3873
698.0000	93.7529
696.0000	93.6371
694.0000	93.6241
692.0000	93.7944
690.0000	93.6746
688.0000	93.5899
686.0000	93.9451
684.0000	93.6601
682.0000	93.8549
680.0000	93.6963
678.0000	93.9624
676.0000	93.8159
674.0000	94.0094
672.0000	93.4636
670.0000	93.8226
668.0000	93.7931
666.0000	93.7733
664.0000	93.8848
662.0000	93.9277
660.0000	93.8978
658.0000	94.2478
656.0000	93.8493
654.0000	94.2551
652.0000	94.4464
650.0000	94.0241
648.0000	93.9154
646.0000	94.465
644.0000	94.2742
642.0000	94.1086
640.0000	94.2153
638.0000	94.1459
636.0000	94.3967
634.0000	94.2308
632.0000	94.5531
630.0000	94.4098
628.0000	94.2837
626.0000	94.2691
624.0000	94.3907
622.0000	94.4882
620.0000	94.7235
618.0000	94.331
616.0000	94.5126
614.0000	94.4845
612.0000	94.9658
610.0000	95.0046
608.0000	94.7354
606.0000	94.9269
604.0000	94.2925
602.0000	94.8915
600.0000	94.6142
598.0000	94.8528
596.0000	94.9848
594.0000	94.9767
592.0000	94.9918
590.0000	94.889
588.0000	95.0732
586.0000	95.0344
584.0000	95.0996
582.0000	94.9883
580.0000	95.0748
578.0000	95.2266
576.0000	95.345
574.0000	95.19
572.0000	95.5718
570.0000	95.325
568.0000	95.3627
566.0000	95.467
564.0000	95.1919
562.0000	95.6981
560.0000	95.3479
558.0000	95.5719
556.0000	95.7888
554.0000	95.9289
552.0000	95.8741
550.0000	95.7159
548.0000	95.8665
546.0000	95.5943
544.0000	95.7269
542.0000	96.0115
540.0000	96.1772
538.0000	95.9501
536.0000	96.2386
534.0000	96.0081
532.0000	95.9066
530.0000	96.0553
528.0000	95.9334
526.0000	95.7954
524.0000	96.2323
522.0000	96.1274
520.0000	96.4401
518.0000	95.9927
516.0000	96.1698
514.0000	96.1836
512.0000	96.1471
510.0000	96.1989
508.0000	96.33
506.0000	96.3812
504.0000	96.186
502.0000	96.3623
500.0000	96.1089
498.0000	96.644
496.0000	96.6724
494.0000	96.8405
492.0000	96.7923
490.0000	96.4537
488.0000	96.5811
486.0000	96.3078
484.0000	96.5544
482.0000	96.2844
480.0000	96.5262
478.0000	96.0825
476.0000	96.2456
474.0000	96.6332
472.0000	96.4216
470.0000	96.6389
468.0000	96.9353
466.0000	96.3502
464.0000	96.2123
462.0000	96.7284
460.0000	96.4352
458.0000	96.0732
456.0000	96.4492
454.0000	96.3931
452.0000	96.4301
450.0000	96.2408
448.0000	96.2056
446.0000	96.9235
444.0000	96.696
442.0000	96.848
440.0000	96.5328
438.0000	96.2943
436.0000	96.542
434.0000	96.1473
432.0000	96.0709
430.0000	95.8373
428.0000	96.6803
426.0000	96.2382
424.0000	95.9743
422.0000	96.5075
420.0000	96.5124
418.0000	96.0791
416.0000	96.8833
414.0000	96.5983
412.0000	95.6903
410.0000	96.6501
408.0000	96.0093
406.0000	96.8889
404.0000	96.3349
402.0000	96.8103
400.0000	95.6157
398.0000	96.9781
396.0000	96.6105
394.0000	97.0691
392.0000	95.5521
390.0000	95.7003
388.0000	95.5532
386.0000	96.8055
384.0000	96.3022
382.0000	96.3115
380.0000	95.4919
378.0000	94.9842
376.0000	96.857
374.0000	96.4963
372.0000	96.4095
370.0000	95.4958
368.0000	96.023
366.0000	96.6926
364.0000	94.5519
362.0000	95.585
360.0000	98.2467
358.0000	95.0967
356.0000	96.2765
354.0000	95.9991
352.0000	94.8675
350.0000	95.5076
348.0000	96.0771
346.0000	94.3395
344.0000	95.9017
342.0000	96.1868
340.0000	94.8899
338.0000	94.5758
336.0000	98.3906
334.0000	98.0721
332.0000	94.9539
330.0000	95.339
328.0000	94.2878
326.0000	95.0129
324.0000	95.1697
322.0000	96.139
320.0000	93.6876
318.0000	95.3369
316.0000	93.5763
314.0000	93.3942
312.0000	93.0656
310.0000	94.3616
308.0000	91.5304
306.0000	92.8848
304.0000	90.0045
302.0000	94.1845
300.0000	88.5483
